cw_adiveppa_4_19_beat.wav,861.328125,516.796875,172.265625,1205.859375,861.328125,344.53125,1033.59375,516.796875,0.0,516.796875,344.53125,0.0
cw_adiveppa_4_23_beat.wav,689.0625,344.53125,0.0,1378.125,516.796875,0.0,1033.59375,344.53125,0.0,516.796875,344.53125,0.0
cw_adiveppa_4_25_beat.wav,516.796875,344.53125,0.0,1033.59375,344.53125,172.265625,689.0625,344.53125,0.0,516.796875,344.53125,0.0
cw_adiveppa_4_27_beat.wav,861.328125,344.53125,0.0,1722.65625,861.328125,172.265625,1205.859375,344.53125,0.0,516.796875,172.265625,0.0
cw_ajay_1_09_beat.wav,1033.59375,516.796875,172.265625,1033.59375,516.796875,172.265625,689.0625,344.53125,172.265625,516.796875,344.53125,0.0
cw_ajay_1_12_beat.wav,516.796875,172.265625,0.0,516.796875,344.53125,0.0,516.796875,172.265625,0.0,344.53125,172.265625,0.0
cw_ajay_1_15_beat.wav,516.796875,344.53125,0.0,516.796875,344.53125,0.0,516.796875,172.265625,0.0,344.53125,172.265625,0.0
cw_ajay_1_17_beat.wav,861.328125,344.53125,0.0,1033.59375,516.796875,0.0,861.328125,516.796875,0.0,689.0625,344.53125,0.0
cw_akshay_3_49_beat.wav,516.796875,344.53125,0.0,689.0625,344.53125,172.265625,689.0625,344.53125,0.0,689.0625,344.53125,0.0
cw_akshay_3_53_beat.wav,689.0625,344.53125,0.0,1033.59375,516.796875,172.265625,861.328125,516.796875,172.265625,516.796875,344.53125,0.0
cw_akshay_3_55_beat.wav,861.328125,516.796875,172.265625,1205.859375,689.0625,0.0,1033.59375,516.796875,0.0,516.796875,344.53125,0.0
cw_akshay_3_58_beat.wav,516.796875,344.53125,0.0,516.796875,344.53125,0.0,516.796875,172.265625,0.0,516.796875,172.265625,0.0
cw_akshay_4_01_beat.wav,689.0625,344.53125,0.0,1205.859375,344.53125,0.0,1205.859375,516.796875,0.0,689.0625,344.53125,0.0
cw_anirudh_341_beat.wav,516.796875,172.265625,0.0,861.328125,516.796875,172.265625,861.328125,516.796875,172.265625,516.796875,172.265625,0.0
cw_anirudh_343_beat.wav,861.328125,344.53125,0.0,1378.125,689.0625,172.265625,1033.59375,344.53125,0.0,344.53125,172.265625,0.0
cw_anirudh_344_beat.wav,689.0625,344.53125,0.0,1033.59375,516.796875,172.265625,861.328125,344.53125,0.0,516.796875,172.265625,0.0
cw_anirudh_347_beat.wav,689.0625,344.53125,0.0,1033.59375,516.796875,172.265625,689.0625,344.53125,0.0,516.796875,172.265625,0.0
cw_anirudh_348_beat.wav,861.328125,344.53125,172.265625,1033.59375,689.0625,172.265625,861.328125,516.796875,172.265625,516.796875,172.265625,0.0
cw_anirudh_351_beat.wav,689.0625,344.53125,0.0,1033.59375,689.0625,172.265625,1033.59375,689.0625,172.265625,516.796875,172.265625,0.0
cw_anirudh_353_beat.wav,689.0625,344.53125,0.0,1033.59375,689.0625,172.265625,1033.59375,689.0625,172.265625,689.0625,344.53125,0.0
cw_anirudh_358_beat.wav,344.53125,0.0,0.0,861.328125,344.53125,0.0,861.328125,516.796875,172.265625,344.53125,172.265625,0.0
cw_imran_3_25_beat.wav,344.53125,172.265625,0.0,344.53125,172.265625,0.0,344.53125,172.265625,0.0,344.53125,172.265625,0.0
cw_imran_3_27_beat.wav,516.796875,344.53125,0.0,689.0625,344.53125,0.0,861.328125,516.796875,0.0,516.796875,344.53125,0.0
cw_imran_3_28_beat.wav,344.53125,172.265625,0.0,516.796875,344.53125,0.0,516.796875,172.265625,0.0,344.53125,172.265625,0.0
cw_imran_3_40_beat.wav,516.796875,172.265625,0.0,516.796875,172.265625,0.0,689.0625,172.265625,0.0,516.796875,172.265625,0.0
cw_manoj_12_30_beat.wav,689.0625,344.53125,0.0,861.328125,344.53125,172.265625,689.0625,344.53125,0.0,344.53125,172.265625,0.0
cw_manoj_12_35_beat.wav,689.0625,344.53125,0.0,861.328125,516.796875,172.265625,689.0625,344.53125,0.0,344.53125,172.265625,0.0
cw_manoj_12_38_beat.wav,516.796875,172.265625,0.0,516.796875,344.53125,0.0,516.796875,172.265625,0.0,344.53125,172.265625,0.0
cw_manoj_12_40_beat.wav,516.796875,344.53125,0.0,516.796875,344.53125,0.0,516.796875,344.53125,0.0,344.53125,172.265625,0.0
cw_manoj_12_44_beat.wav,689.0625,344.53125,0.0,861.328125,516.796875,172.265625,689.0625,344.53125,0.0,344.53125,172.265625,0.0
cw_manoj_12_47_beat.wav,344.53125,172.265625,0.0,516.796875,172.265625,0.0,344.53125,172.265625,0.0,344.53125,172.265625,0.0
cw_manoj_12_55_beat.wav,516.796875,344.53125,0.0,689.0625,344.53125,0.0,516.796875,344.53125,0.0,516.796875,172.265625,0.0
cw_manoj_13_02_beat.wav,689.0625,344.53125,0.0,861.328125,516.796875,172.265625,689.0625,344.53125,0.0,516.796875,172.265625,0.0
cw_navin_3_45_beat.wav,689.0625,344.53125,0.0,1033.59375,516.796875,172.265625,1033.59375,516.796875,172.265625,516.796875,172.265625,0.0
cw_navin_3_52_beat.wav,516.796875,172.265625,0.0,861.328125,516.796875,172.265625,1033.59375,516.796875,172.265625,689.0625,344.53125,0.0
cw_navin_3_56_beat.wav,516.796875,172.265625,0.0,516.796875,344.53125,0.0,344.53125,172.265625,0.0,344.53125,172.265625,0.0
cw_navin_3_58_beat.wav,516.796875,172.265625,0.0,689.0625,344.53125,0.0,516.796875,344.53125,0.0,344.53125,172.265625,0.0
cw_prateek_325_beat.wav,344.53125,172.265625,0.0,516.796875,344.53125,0.0,516.796875,172.265625,0.0,344.53125,172.265625,0.0
cw_prateek_328_beat.wav,516.796875,172.265625,0.0,689.0625,344.53125,0.0,689.0625,344.53125,0.0,344.53125,172.265625,0.0
cw_prateek_330_beat.wav,516.796875,344.53125,0.0,689.0625,344.53125,0.0,516.796875,344.53125,0.0,7235.15625,1550.390625,0.0
cw_prateek_332_beat.wav,516.796875,172.265625,0.0,861.328125,516.796875,172.265625,861.328125,344.53125,172.265625,344.53125,172.265625,0.0
cw_prateek_335_beat.wav,516.796875,344.53125,0.0,861.328125,689.0625,172.265625,861.328125,516.796875,172.265625,689.0625,344.53125,0.0
cw_prateek_337_beat.wav,689.0625,516.796875,172.265625,1033.59375,689.0625,172.265625,861.328125,516.796875,172.265625,344.53125,172.265625,0.0
cw_raju_10_48_beat.wav,516.796875,172.265625,0.0,689.0625,172.265625,0.0,516.796875,172.265625,0.0,344.53125,172.265625,0.0
